sale_id,sale_date,vehicle_type,brand,fuel_type,city,km_driven,vehicle_age_years,selling_price,procurement_cost,delivery_days,inspection_status,profit
251,2023-01-11 10:00:00,Bike,Honda,Petrol,Chennai,70820,5,116291,54420,9,Pass,61871
252,2023-01-11 11:00:00,Bike,Bajaj,Electric,Coimbatore,75508,1,137889,128289,6,Pass,9600
253,2023-01-11 12:00:00,Bike,Bajaj,Petrol,Chennai,94988,5,84486,117885,3,Fail,-33399
254,2023-01-11 13:00:00,Bike,TVS,Petrol,Hyderabad,76091,8,90552,52855,3,Pass,37697
255,2023-01-11 14:00:00,Bike,Honda,Petrol,Coimbatore,95544,1,64244,16460,14,Pass,47784
256,2023-01-11 15:00:00,Bike,TVS,Petrol,Hyderabad,13176,0,162014,117191,14,Pass,44823
257,2023-01-11 16:00:00,Bike,Honda,Petrol,Hyderabad,25692,4,75697,62646,10,Pass,13051
258,2023-01-11 17:00:00,Bike,Yamaha,Petrol,Bangalore,25222,5,151031,56252,1,Pass,94779
259,2023-01-11 18:00:00,Bike,Hero,Petrol,Hyderabad,7946,2,27693,24835,13,Pass,2858
260,2023-01-11 19:00:00,Bike,Hero,Petrol,Bangalore,5225,7,106098,128947,8,Pass,-22849
261,2023-01-11 20:00:00,Bike,Hero,Petrol,Chennai,86097,6,31259,25910,2,Pass,5349
262,2023-01-11 21:00:00,Bike,TVS,Petrol,Chennai,88707,1,144746,97757,12,Pass,46989
263,2023-01-11 22:00:00,Bike,Yamaha,Electric,Bangalore,58132,6,132772,106149,1,Pass,26623
264,2023-01-11 23:00:00,Bike,Honda,Petrol,Hyderabad,67445,0,142928,111889,7,Pass,31039
265,2023-01-12 00:00:00,Bike,Bajaj,Electric,Coimbatore,74241,8,161014,119150,14,Pass,41864
266,2023-01-12 01:00:00,Bike,Honda,Petrol,Coimbatore,16865,6,72419,23463,11,Pass,48956
267,2023-01-12 02:00:00,Bike,Bajaj,Petrol,Bangalore,66292,5,127092,28336,9,Pass,98756
268,2023-01-12 03:00:00,Bike,Honda,Petrol,Chennai,65357,1,81105,41534,6,Pass,39571
269,2023-01-12 04:00:00,Bike,Yamaha,Petrol,Chennai,16204,2,48404,17369,8,Pass,31035
270,2023-01-12 05:00:00,Bike,Bajaj,Petrol,Coimbatore,51075,0,97656,40381,8,Pass,57275
271,2023-01-12 06:00:00,Bike,TVS,Petrol,Bangalore,30402,9,161774,127296,9,Pass,34478
272,2023-01-12 07:00:00,Bike,Honda,Petrol,Coimbatore,1695,4,125965,100094,7,Pass,25871
273,2023-01-12 08:00:00,Bike,Honda,Electric,Hyderabad,54017,8,81332,102905,9,Pass,-21573
274,2023-01-12 09:00:00,Bike,Bajaj,Petrol,Hyderabad,34512,5,128182,114186,9,Pass,13996
275,2023-01-12 10:00:00,Bike,TVS,Petrol,Bangalore,11915,4,136395,111490,12,Pass,24905
276,2023-01-12 11:00:00,Bike,TVS,Petrol,Bangalore,40034,2,127619,40407,11,Pass,87212
277,2023-01-12 12:00:00,Bike,Yamaha,Petrol,Hyderabad,22186,4,133269,77552,1,Pass,55717
278,2023-01-12 13:00:00,Bike,TVS,Petrol,Chennai,77698,7,98844,50939,6,Pass,47905
279,2023-01-12 14:00:00,Bike,TVS,Petrol,Bangalore,29243,1,149983,107303,12,Pass,42680
280,2023-01-12 15:00:00,Bike,TVS,Petrol,Hyderabad,32661,4,59142,82576,8,Pass,-23434
281,2023-01-12 16:00:00,Bike,Hero,Petrol,Hyderabad,61813,5,134699,103652,10,Pass,31047
282,2023-01-12 17:00:00,Bike,Yamaha,Petrol,Chennai,2902,9,121226,41170,9,Pass,80056
283,2023-01-12 18:00:00,Bike,Honda,Petrol,Chennai,63690,7,32393,86908,4,Pass,-54515
284,2023-01-12 19:00:00,Bike,Bajaj,Electric,Chennai,53051,7,127281,139506,13,Pass,-12225
285,2023-01-12 20:00:00,Bike,Honda,Petrol,Chennai,13775,4,34388,37369,2,Pass,-2981
286,2023-01-12 21:00:00,Bike,Yamaha,Petrol,Coimbatore,28682,8,87969,88098,11,Pass,-129
287,2023-01-12 22:00:00,Bike,Bajaj,Petrol,Chennai,15415,3,61660,59544,9,Pass,2116
288,2023-01-12 23:00:00,Bike,Yamaha,Electric,Coimbatore,1409,8,114244,20900,9,Pass,93344
289,2023-01-13 00:00:00,Bike,TVS,Petrol,Bangalore,66408,6,104544,55733,12,Pass,48811
290,2023-01-13 01:00:00,Bike,Bajaj,Petrol,Hyderabad,23120,5,156183,102236,8,Pass,53947
291,2023-01-13 02:00:00,Bike,TVS,Petrol,Coimbatore,34612,3,140370,121769,3,Pass,18601
292,2023-01-13 03:00:00,Bike,Honda,Petrol,Bangalore,74551,1,42545,15589,5,Pass,26956
293,2023-01-13 04:00:00,Bike,Honda,Petrol,Bangalore,2931,7,158451,75044,2,Pass,83407
294,2023-01-13 05:00:00,Bike,Bajaj,Petrol,Coimbatore,87090,5,112346,80311,14,Pass,32035
295,2023-01-13 06:00:00,Bike,Bajaj,Petrol,Bangalore,62675,2,42809,72926,3,Pass,-30117
296,2023-01-13 07:00:00,Bike,Yamaha,Petrol,Bangalore,33124,6,52967,85599,1,Pass,-32632
297,2023-01-13 08:00:00,Bike,Yamaha,Petrol,Coimbatore,76621,9,165820,100553,4,Pass,65267
298,2023-01-13 09:00:00,Bike,TVS,Petrol,Bangalore,61764,6,48424,98910,5,Pass,-50486
299,2023-01-13 10:00:00,Bike,Bajaj,Petrol,Chennai,32458,5,179986,103435,12,Pass,76551
300,2023-01-13 11:00:00,Bike,Honda,Petrol,Chennai,2195,1,133411,64008,2,Pass,69403
301,2023-01-13 12:00:00,Bike,Yamaha,Electric,Hyderabad,50432,7,175563,81794,3,Pass,93769
302,2023-01-13 13:00:00,Bike,Yamaha,Petrol,Bangalore,99823,0,95069,94134,12,Pass,935
303,2023-01-13 14:00:00,Bike,Honda,Petrol,Hyderabad,44725,0,114119,17866,6,Pass,96253
304,2023-01-13 15:00:00,Bike,Yamaha,Petrol,Chennai,1903,5,62049,67890,6,Pass,-5841
305,2023-01-13 16:00:00,Bike,TVS,Petrol,Chennai,83846,4,52821,130259,7,Pass,-77438
306,2023-01-13 17:00:00,Bike,Bajaj,Petrol,Chennai,74891,8,120797,56504,12,Pass,64293
307,2023-01-13 18:00:00,Bike,Honda,Petrol,Bangalore,39136,6,173456,110668,9,Pass,62788
308,2023-01-13 19:00:00,Bike,Bajaj,Petrol,Bangalore,11339,1,102734,68374,4,Pass,34360
309,2023-01-13 20:00:00,Bike,Yamaha,Petrol,Chennai,66046,6,163241,44404,5,Pass,118837
310,2023-01-13 21:00:00,Bike,Yamaha,Petrol,Hyderabad,48329,2,122445,80223,11,Pass,42222
311,2023-01-13 22:00:00,Bike,Honda,Petrol,Hyderabad,9730,0,28830,126008,2,Pass,-97178
312,2023-01-13 23:00:00,Bike,TVS,Petrol,Coimbatore,52477,7,111940,15637,6,Pass,96303
313,2023-01-14 00:00:00,Bike,Hero,Petrol,Chennai,40732,2,88867,105152,4,Pass,-16285
314,2023-01-14 01:00:00,Bike,Honda,Petrol,Hyderabad,95292,7,57419,118186,5,Pass,-60767
315,2023-01-14 02:00:00,Bike,Hero,Petrol,Chennai,26151,6,41668,30828,7,Pass,10840
316,2023-01-14 03:00:00,Bike,Hero,Petrol,Hyderabad,98419,1,172318,68544,6,Pass,103774
317,2023-01-14 04:00:00,Bike,TVS,Petrol,Coimbatore,40463,0,49996,106732,8,Pass,-56736
318,2023-01-14 05:00:00,Bike,Hero,Petrol,Coimbatore,56372,6,76312,116976,6,Pass,-40664
319,2023-01-14 06:00:00,Bike,Hero,Petrol,Chennai,79698,0,159137,60097,10,Pass,99040
320,2023-01-14 07:00:00,Bike,TVS,Petrol,Hyderabad,14239,5,35467,128271,14,Pass,-92804
321,2023-01-14 08:00:00,Bike,Hero,Electric,Bangalore,63794,9,177079,47022,8,Pass,130057
322,2023-01-14 09:00:00,Bike,Hero,Petrol,Coimbatore,48856,9,53702,47202,13,Pass,6500
323,2023-01-14 10:00:00,Bike,Hero,Petrol,Chennai,2289,7,119369,43704,14,Pass,75665
324,2023-01-14 11:00:00,Bike,Honda,Petrol,Chennai,19920,6,100569,106411,14,Pass,-5842
325,2023-01-14 12:00:00,Bike,Honda,Petrol,Hyderabad,89797,3,78952,38641,4,Pass,40311
326,2023-01-14 13:00:00,Bike,Honda,Petrol,Chennai,38106,0,59169,52479,12,Pass,6690
327,2023-01-14 14:00:00,Bike,TVS,Petrol,Coimbatore,39140,0,41829,93771,7,Pass,-51942
328,2023-01-14 15:00:00,Bike,Yamaha,Electric,Chennai,44635,3,29522,37027,3,Fail,-7505
329,2023-01-14 16:00:00,Bike,Hero,Petrol,Chennai,37567,4,110687,113463,1,Pass,-2776
330,2023-01-14 17:00:00,Bike,Hero,Petrol,Bangalore,58920,6,145334,57912,13,Pass,87422
331,2023-01-14 18:00:00,Bike,TVS,Petrol,Bangalore,17857,3,143576,128097,9,Pass,15479
332,2023-01-14 19:00:00,Bike,Hero,Petrol,Coimbatore,40351,9,142419,123227,9,Pass,19192
333,2023-01-14 20:00:00,Bike,Honda,Petrol,Hyderabad,38762,0,32699,107558,6,Pass,-74859
334,2023-01-14 21:00:00,Bike,Yamaha,Petrol,Bangalore,77353,9,93165,86474,2,Pass,6691
335,2023-01-14 22:00:00,Bike,Bajaj,Petrol,Hyderabad,59143,6,100692,124658,8,Pass,-23966
336,2023-01-14 23:00:00,Bike,Hero,Petrol,Coimbatore,22034,1,42441,57692,10,Pass,-15251
337,2023-01-15 00:00:00,Bike,Honda,Petrol,Bangalore,91770,1,55716,113884,6,Pass,-58168
338,2023-01-15 01:00:00,Bike,Bajaj,Petrol,Hyderabad,33372,7,87175,47209,7,Pass,39966
339,2023-01-15 02:00:00,Bike,Yamaha,Petrol,Bangalore,8189,9,31834,72563,13,Pass,-40729
340,2023-01-15 03:00:00,Bike,Bajaj,Petrol,Coimbatore,69603,9,43179,71738,1,Pass,-28559
341,2023-01-15 04:00:00,Bike,Honda,Petrol,Coimbatore,86768,9,51219,52242,3,Pass,-1023
342,2023-01-15 05:00:00,Bike,Bajaj,Petrol,Bangalore,86810,4,128153,24941,1,Pass,103212
343,2023-01-15 06:00:00,Bike,TVS,Petrol,Hyderabad,89231,9,171854,22073,10,Pass,149781
344,2023-01-15 07:00:00,Bike,Bajaj,Electric,Chennai,37912,1,99967,122966,1,Pass,-22999
345,2023-01-15 08:00:00,Bike,Hero,Petrol,Chennai,48234,4,127454,52827,12,Fail,74627
346,2023-01-15 09:00:00,Bike,Hero,Petrol,Bangalore,88293,7,34496,61225,12,Pass,-26729
347,2023-01-15 10:00:00,Bike,TVS,Electric,Hyderabad,70430,5,71025,52096,11,Pass,18929
348,2023-01-15 11:00:00,Bike,Honda,Petrol,Chennai,22728,2,84886,65546,13,Pass,19340
349,2023-01-15 12:00:00,Bike,Hero,Petrol,Coimbatore,78424,7,179635,81457,1,Pass,98178
350,2023-01-15 13:00:00,Bike,Yamaha,Petrol,Hyderabad,11819,8,28712,83309,4,Pass,-54597
351,2023-01-15 14:00:00,Bike,Hero,Petrol,Chennai,6975,4,119067,84998,13,Pass,34069
352,2023-01-15 15:00:00,Bike,Hero,Petrol,Hyderabad,97591,1,70489,101496,7,Pass,-31007
353,2023-01-15 16:00:00,Bike,Honda,Petrol,Bangalore,84194,1,57664,45268,7,Pass,12396
354,2023-01-15 17:00:00,Bike,Bajaj,Petrol,Hyderabad,15228,6,168492,100354,12,Pass,68138
355,2023-01-15 18:00:00,Bike,Hero,Petrol,Chennai,30045,0,30315,120037,13,Pass,-89722
356,2023-01-15 19:00:00,Bike,TVS,Petrol,Bangalore,97136,9,100033,125078,5,Pass,-25045
357,2023-01-15 20:00:00,Bike,Bajaj,Petrol,Hyderabad,82186,1,142862,57078,12,Pass,85784
358,2023-01-15 21:00:00,Bike,Yamaha,Petrol,Coimbatore,99250,9,104030,16865,6,Pass,87165
359,2023-01-15 22:00:00,Bike,Honda,Petrol,Chennai,98912,3,88910,111242,2,Pass,-22332
360,2023-01-15 23:00:00,Bike,Yamaha,Electric,Bangalore,62256,0,146075,43887,5,Pass,102188
361,2023-01-16 00:00:00,Bike,Bajaj,Electric,Hyderabad,69275,3,80919,64876,7,Fail,16043
362,2023-01-16 01:00:00,Bike,Bajaj,Petrol,Coimbatore,39199,9,160204,111047,14,Pass,49157
363,2023-01-16 02:00:00,Bike,Bajaj,Electric,Chennai,37321,4,152153,48479,9,Pass,103674
364,2023-01-16 03:00:00,Bike,Yamaha,Petrol,Coimbatore,31115,8,66598,55478,6,Pass,11120
365,2023-01-16 04:00:00,Bike,Bajaj,Electric,Hyderabad,14246,0,176623,41401,12,Pass,135222
366,2023-01-16 05:00:00,Bike,Yamaha,Petrol,Hyderabad,86957,4,93206,43502,14,Fail,49704
367,2023-01-16 06:00:00,Bike,Bajaj,Petrol,Bangalore,23245,1,99900,134768,10,Pass,-34868
368,2023-01-16 07:00:00,Bike,TVS,Petrol,Coimbatore,1745,8,51296,126750,4,Pass,-75454
369,2023-01-16 08:00:00,Bike,Bajaj,Petrol,Bangalore,25353,5,174138,28394,3,Pass,145744
370,2023-01-16 09:00:00,Bike,Yamaha,Petrol,Chennai,28132,1,100577,113694,9,Pass,-13117
371,2023-01-16 10:00:00,Bike,Hero,Petrol,Bangalore,13356,2,102173,24262,7,Pass,77911
372,2023-01-16 11:00:00,Bike,Bajaj,Petrol,Chennai,57393,7,89771,19487,11,Pass,70284
373,2023-01-16 12:00:00,Bike,Hero,Petrol,Hyderabad,71141,0,102865,42341,14,Pass,60524
374,2023-01-16 13:00:00,Bike,TVS,Petrol,Hyderabad,68549,2,124074,123924,13,Pass,150
375,2023-01-16 14:00:00,Bike,Honda,Petrol,Coimbatore,58682,9,61622,28570,6,Pass,33052
376,2023-01-16 15:00:00,Bike,TVS,Petrol,Chennai,3301,0,60886,72268,7,Pass,-11382
377,2023-01-16 16:00:00,Bike,Bajaj,Petrol,Hyderabad,98381,7,165973,136435,8,Pass,29538
378,2023-01-16 17:00:00,Bike,Hero,Petrol,Coimbatore,79931,0,81377,44605,5,Pass,36772
379,2023-01-16 18:00:00,Bike,Hero,Petrol,Coimbatore,40249,4,107910,86602,3,Pass,21308
380,2023-01-16 19:00:00,Bike,Yamaha,Petrol,Bangalore,74257,3,143992,117798,3,Pass,26194
381,2023-01-16 20:00:00,Bike,Hero,Electric,Coimbatore,56154,6,173731,41723,13,Pass,132008
382,2023-01-16 21:00:00,Bike,Yamaha,Petrol,Hyderabad,72074,4,179525,84108,2,Pass,95417
383,2023-01-16 22:00:00,Bike,Honda,Petrol,Bangalore,98067,7,41312,93206,8,Fail,-51894
384,2023-01-16 23:00:00,Bike,Bajaj,Electric,Chennai,55881,0,26436,75098,1,Pass,-48662
385,2023-01-17 00:00:00,Bike,Yamaha,Petrol,Chennai,59101,4,52569,108375,12,Fail,-55806
386,2023-01-17 01:00:00,Bike,Honda,Petrol,Hyderabad,15582,3,141787,63707,8,Pass,78080
387,2023-01-17 02:00:00,Bike,Hero,Petrol,Hyderabad,15148,2,115485,64028,3,Pass,51457
388,2023-01-17 03:00:00,Bike,Hero,Petrol,Bangalore,864,4,127555,108937,9,Pass,18618
389,2023-01-17 04:00:00,Bike,Honda,Petrol,Bangalore,35068,9,165377,71921,12,Pass,93456
390,2023-01-17 05:00:00,Bike,Hero,Petrol,Hyderabad,80146,2,57646,75760,14,Pass,-18114
391,2023-01-17 06:00:00,Bike,Honda,Petrol,Hyderabad,71994,7,101126,25249,12,Pass,75877
392,2023-01-17 07:00:00,Bike,Yamaha,Electric,Chennai,75132,2,142922,82847,11,Pass,60075
393,2023-01-17 08:00:00,Bike,Yamaha,Petrol,Chennai,7936,0,65430,112547,2,Pass,-47117
394,2023-01-17 09:00:00,Bike,Honda,Petrol,Chennai,87213,8,147238,58839,10,Fail,88399
395,2023-01-17 10:00:00,Bike,Yamaha,Petrol,Hyderabad,27254,8,93659,120077,9,Pass,-26418
396,2023-01-17 11:00:00,Bike,Yamaha,Petrol,Coimbatore,60694,5,140341,54673,6,Fail,85668
397,2023-01-17 12:00:00,Bike,Yamaha,Petrol,Hyderabad,25044,9,29158,18642,1,Pass,10516
398,2023-01-17 13:00:00,Bike,TVS,Petrol,Hyderabad,60680,0,99236,21338,5,Pass,77898
399,2023-01-17 14:00:00,Bike,Bajaj,Petrol,Chennai,63795,7,101067,129650,10,Pass,-28583
400,2023-01-17 15:00:00,Bike,Hero,Petrol,Hyderabad,13138,1,34879,66761,9,Pass,-31882
401,2023-01-17 16:00:00,Bike,TVS,Petrol,Bangalore,66215,8,161615,24622,13,Pass,136993
402,2023-01-17 17:00:00,Bike,Yamaha,Petrol,Hyderabad,69909,7,137284,63423,6,Pass,73861
403,2023-01-17 18:00:00,Bike,Honda,Petrol,Hyderabad,83606,2,109117,57873,7,Pass,51244
404,2023-01-17 19:00:00,Bike,Yamaha,Petrol,Hyderabad,17657,4,68888,119544,4,Pass,-50656
405,2023-01-17 20:00:00,Bike,Bajaj,Petrol,Hyderabad,46065,8,55276,62565,1,Pass,-7289
406,2023-01-17 21:00:00,Bike,Yamaha,Petrol,Coimbatore,70496,0,29799,22806,5,Pass,6993
407,2023-01-17 22:00:00,Bike,Honda,Petrol,Hyderabad,66388,8,137529,15757,2,Pass,121772
408,2023-01-17 23:00:00,Bike,Bajaj,Petrol,Bangalore,56595,3,149713,107246,8,Pass,42467
409,2023-01-18 00:00:00,Bike,Yamaha,Electric,Bangalore,65447,3,115141,36470,4,Pass,78671
410,2023-01-18 01:00:00,Bike,Bajaj,Petrol,Hyderabad,87622,3,140013,21220,1,Pass,118793
411,2023-01-18 02:00:00,Bike,Hero,Electric,Chennai,71380,9,56668,123408,10,Pass,-66740
412,2023-01-18 03:00:00,Bike,Hero,Petrol,Coimbatore,5007,8,160183,106851,7,Fail,53332
413,2023-01-18 04:00:00,Bike,Yamaha,Electric,Hyderabad,44488,5,97392,69754,12,Pass,27638
414,2023-01-18 05:00:00,Bike,Bajaj,Petrol,Hyderabad,98921,7,41490,108329,11,Pass,-66839
415,2023-01-18 06:00:00,Bike,Honda,Electric,Hyderabad,17365,3,170569,94852,2,Pass,75717
416,2023-01-18 07:00:00,Bike,Yamaha,Electric,Chennai,27713,2,142219,122630,3,Pass,19589
417,2023-01-18 08:00:00,Bike,Hero,Petrol,Chennai,56454,0,69104,37505,14,Pass,31599
418,2023-01-18 09:00:00,Bike,Hero,Electric,Chennai,57950,9,30316,43288,9,Pass,-12972
419,2023-01-18 10:00:00,Bike,Yamaha,Petrol,Coimbatore,4977,6,63130,89492,13,Pass,-26362
420,2023-01-18 11:00:00,Bike,Bajaj,Petrol,Bangalore,62722,3,132294,34109,9,Pass,98185
421,2023-01-18 12:00:00,Bike,Hero,Petrol,Coimbatore,7033,7,54954,133056,2,Pass,-78102
422,2023-01-18 13:00:00,Bike,Bajaj,Petrol,Chennai,49895,2,138437,18497,3,Pass,119940
423,2023-01-18 14:00:00,Bike,Hero,Petrol,Bangalore,23896,0,177724,72326,11,Pass,105398
424,2023-01-18 15:00:00,Bike,Hero,Petrol,Bangalore,13255,4,170250,24864,12,Pass,145386
425,2023-01-18 16:00:00,Bike,TVS,Electric,Chennai,1365,1,170823,112046,9,Pass,58777
426,2023-01-18 17:00:00,Bike,Hero,Petrol,Chennai,11673,2,159116,108517,1,Pass,50599
427,2023-01-18 18:00:00,Bike,Honda,Petrol,Coimbatore,59405,5,88165,102562,2,Pass,-14397
428,2023-01-18 19:00:00,Bike,Yamaha,Electric,Chennai,38597,2,167552,89310,11,Pass,78242
429,2023-01-18 20:00:00,Bike,Yamaha,Electric,Bangalore,33871,2,91775,134454,2,Pass,-42679
430,2023-01-18 21:00:00,Bike,Bajaj,Electric,Hyderabad,11754,5,162638,127343,10,Pass,35295
431,2023-01-18 22:00:00,Bike,Hero,Petrol,Chennai,4518,4,110311,36017,14,Pass,74294
432,2023-01-18 23:00:00,Bike,Honda,Electric,Chennai,5692,9,78149,16821,3,Pass,61328
433,2023-01-19 00:00:00,Bike,Bajaj,Petrol,Coimbatore,2515,8,159078,65337,10,Pass,93741
434,2023-01-19 01:00:00,Bike,TVS,Petrol,Coimbatore,69416,0,97561,60485,3,Pass,37076
435,2023-01-19 02:00:00,Bike,Bajaj,Petrol,Chennai,28843,2,175495,98557,10,Pass,76938
436,2023-01-19 03:00:00,Bike,Bajaj,Petrol,Bangalore,69806,2,115710,71388,13,Pass,44322
437,2023-01-19 04:00:00,Bike,Hero,Petrol,Bangalore,6329,5,117199,25372,2,Pass,91827
438,2023-01-19 05:00:00,Bike,TVS,Petrol,Hyderabad,34881,7,52326,121684,8,Fail,-69358
439,2023-01-19 06:00:00,Bike,Bajaj,Petrol,Chennai,81581,2,142272,115050,8,Pass,27222
440,2023-01-19 07:00:00,Bike,Honda,Petrol,Coimbatore,18763,2,56139,108938,8,Pass,-52799
441,2023-01-19 08:00:00,Bike,Honda,Petrol,Bangalore,53760,5,98638,86333,2,Pass,12305
442,2023-01-19 09:00:00,Bike,Yamaha,Petrol,Hyderabad,43806,7,97652,31283,13,Pass,66369
443,2023-01-19 10:00:00,Bike,TVS,Petrol,Chennai,91711,5,37937,55857,9,Pass,-17920
444,2023-01-19 11:00:00,Bike,TVS,Petrol,Bangalore,58918,9,55161,66772,11,Pass,-11611
445,2023-01-19 12:00:00,Bike,Yamaha,Petrol,Chennai,91398,2,160455,125441,7,Pass,35014
446,2023-01-19 13:00:00,Bike,Bajaj,Petrol,Chennai,648,3,110856,74670,12,Pass,36186
447,2023-01-19 14:00:00,Bike,TVS,Electric,Bangalore,2254,0,95043,88133,5,Pass,6910
448,2023-01-19 15:00:00,Bike,Honda,Petrol,Bangalore,27245,7,170807,110856,7,Pass,59951
449,2023-01-19 16:00:00,Bike,Honda,Petrol,Bangalore,73414,3,84919,46261,8,Pass,38658
450,2023-01-19 17:00:00,Bike,Hero,Petrol,Chennai,56333,5,107055,72154,9,Pass,34901
451,2023-01-19 18:00:00,Bike,TVS,Petrol,Chennai,20640,2,110455,21107,2,Pass,89348
452,2023-01-19 19:00:00,Bike,Bajaj,Petrol,Hyderabad,75407,5,63135,106296,6,Pass,-43161
453,2023-01-19 20:00:00,Bike,Yamaha,Petrol,Coimbatore,61153,8,109677,50561,9,Pass,59116
454,2023-01-19 21:00:00,Bike,Yamaha,Petrol,Chennai,93035,8,54696,91674,13,Pass,-36978
455,2023-01-19 22:00:00,Bike,Bajaj,Petrol,Coimbatore,62021,9,159845,50268,6,Fail,109577
456,2023-01-19 23:00:00,Bike,Hero,Petrol,Bangalore,78815,2,49956,46608,2,Fail,3348
457,2023-01-20 00:00:00,Bike,Yamaha,Petrol,Chennai,31575,2,40819,28138,1,Pass,12681
458,2023-01-20 01:00:00,Bike,TVS,Petrol,Hyderabad,31197,3,26528,121665,12,Pass,-95137
459,2023-01-20 02:00:00,Bike,Hero,Petrol,Hyderabad,55044,6,152781,52693,3,Pass,100088
460,2023-01-20 03:00:00,Bike,TVS,Petrol,Coimbatore,10295,2,111491,98000,11,Pass,13491
461,2023-01-20 04:00:00,Bike,Honda,Petrol,Bangalore,65055,9,69588,139143,5,Pass,-69555
462,2023-01-20 05:00:00,Bike,Hero,Electric,Coimbatore,52704,7,124152,36248,7,Pass,87904
463,2023-01-20 06:00:00,Bike,Yamaha,Electric,Bangalore,70254,7,152872,117757,10,Pass,35115
464,2023-01-20 07:00:00,Bike,Hero,Petrol,Hyderabad,65360,5,176583,33632,10,Pass,142951
465,2023-01-20 08:00:00,Bike,Hero,Petrol,Coimbatore,52029,3,35119,62547,3,Fail,-27428
466,2023-01-20 09:00:00,Bike,Hero,Petrol,Hyderabad,12172,4,100893,27100,9,Pass,73793
467,2023-01-20 10:00:00,Bike,Hero,Petrol,Hyderabad,54738,1,41167,62930,10,Pass,-21763
468,2023-01-20 11:00:00,Bike,TVS,Petrol,Bangalore,97078,5,135782,81861,12,Pass,53921
469,2023-01-20 12:00:00,Bike,Honda,Electric,Coimbatore,36450,2,155775,91905,4,Pass,63870
470,2023-01-20 13:00:00,Bike,Bajaj,Electric,Coimbatore,11509,5,59889,68025,10,Pass,-8136
471,2023-01-20 14:00:00,Bike,Hero,Petrol,Hyderabad,47596,4,70678,90876,2,Pass,-20198
472,2023-01-20 15:00:00,Bike,Yamaha,Petrol,Hyderabad,20044,1,85262,93944,3,Pass,-8682
473,2023-01-20 16:00:00,Bike,Hero,Petrol,Bangalore,56228,4,160753,65840,5,Pass,94913
474,2023-01-20 17:00:00,Bike,Yamaha,Petrol,Chennai,29881,4,105291,34369,3,Pass,70922
475,2023-01-20 18:00:00,Bike,TVS,Petrol,Chennai,25787,8,91008,33460,5,Pass,57548
476,2023-01-20 19:00:00,Bike,Yamaha,Petrol,Hyderabad,65110,7,169762,106641,4,Pass,63121
477,2023-01-20 20:00:00,Bike,Bajaj,Petrol,Chennai,68622,6,50912,111920,13,Pass,-61008
478,2023-01-20 21:00:00,Bike,Honda,Petrol,Chennai,68684,2,31473,16461,11,Pass,15012
479,2023-01-20 22:00:00,Bike,Yamaha,Petrol,Chennai,40581,9,174741,57362,10,Pass,117379
480,2023-01-20 23:00:00,Bike,Yamaha,Electric,Chennai,84137,3,124500,113376,13,Pass,11124
481,2023-01-21 00:00:00,Bike,Honda,Petrol,Hyderabad,45812,5,177015,43610,3,Pass,133405
482,2023-01-21 01:00:00,Bike,Bajaj,Petrol,Chennai,87728,2,63785,119334,12,Pass,-55549
483,2023-01-21 02:00:00,Bike,Hero,Petrol,Chennai,73443,8,125956,35995,6,Pass,89961
484,2023-01-21 03:00:00,Bike,Yamaha,Petrol,Bangalore,83290,7,144006,99716,8,Pass,44290
485,2023-01-21 04:00:00,Bike,Honda,Petrol,Hyderabad,81270,5,35832,22717,13,Pass,13115
486,2023-01-21 05:00:00,Bike,TVS,Petrol,Coimbatore,53226,3,161457,93867,12,Pass,67590
487,2023-01-21 06:00:00,Bike,Honda,Electric,Coimbatore,22711,6,170780,94472,4,Pass,76308
488,2023-01-21 07:00:00,Bike,TVS,Petrol,Bangalore,29980,2,179510,79022,9,Pass,100488
489,2023-01-21 08:00:00,Bike,Bajaj,Electric,Bangalore,48280,9,107747,68668,6,Pass,39079
490,2023-01-21 09:00:00,Bike,Hero,Petrol,Hyderabad,57638,7,105107,66645,5,Fail,38462
491,2023-01-21 10:00:00,Bike,Honda,Petrol,Coimbatore,90882,0,90428,44550,3,Pass,45878
492,2023-01-21 11:00:00,Bike,Yamaha,Petrol,Chennai,43003,2,111843,101151,5,Pass,10692
493,2023-01-21 12:00:00,Bike,Bajaj,Petrol,Bangalore,58393,4,36002,18576,5,Pass,17426
494,2023-01-21 13:00:00,Bike,Honda,Petrol,Coimbatore,46693,4,178512,55868,14,Pass,122644
495,2023-01-21 14:00:00,Bike,Yamaha,Petrol,Hyderabad,61858,9,92501,113039,12,Pass,-20538
496,2023-01-21 15:00:00,Bike,Honda,Petrol,Chennai,81357,1,57556,61380,12,Pass,-3824
497,2023-01-21 16:00:00,Bike,TVS,Electric,Hyderabad,78682,9,92963,20728,4,Fail,72235
498,2023-01-21 17:00:00,Bike,Honda,Electric,Bangalore,22617,7,31563,47800,12,Pass,-16237
499,2023-01-21 18:00:00,Bike,Honda,Electric,Coimbatore,59556,4,30840,25886,6,Pass,4954
500,2023-01-21 19:00:00,Bike,Honda,Petrol,Coimbatore,59206,6,40154,94614,3,Pass,-54460
501,2023-01-21 20:00:00,Bike,Bajaj,Petrol,Coimbatore,70929,6,49194,84909,10,Pass,-35715
502,2023-01-21 21:00:00,Bike,Honda,Petrol,Coimbatore,9976,4,178520,62236,1,Pass,116284
